07.03.2017;0:00:00;42801,0000031481;7,50;6,00;-6,80;6,69;4,71;6,93;5,39;7,51;3,02;1,26;3,95;8,99;4,12;3,90;4,03;3,51;7,16;7,85;
07.03.2017;0:00:10;42801,0001172569;7,50;7,00;-6,80;6,70;4,70;6,92;5,39;7,50;3,02;1,26;3,97;8,98;4,12;3,91;4,04;3,51;7,17;7,87;
07.03.2017;0:00:20;42801,0002316088;7,50;7,00;-6,81;6,70;4,70;6,92;5,39;7,50;3,02;1,26;3,96;8,98;4,12;3,91;4,04;3,51;7,18;7,86;
07.03.2017;0:00:30;42801,0003502315;7,50;6,00;-6,80;6,70;4,71;6,93;5,39;7,50;3,02;1,26;3,97;8,99;4,12;3,91;4,04;3,51;7,17;7,86;
07.03.2017;0:00:40;42801,0004645718;7,50;6,00;-6,80;6,69;4,71;6,93;5,39;7,50;3,02;1,26;3,96;8,99;4,13;3,91;4,04;3,52;7,17;7,86;
07.03.2017;0:00:50;42801,0005789236;7,50;7,00;-6,80;6,70;4,68;6,92;4,51;7,50;3,02;1,26;3,95;8,98;4,13;3,91;4,04;3,52;7,18;7,87;
07.03.2017;0:01:00;42801,000697662;7,50;7,00;-6,80;6,70;4,70;6,92;5,11;7,50;3,02;1,26;3,96;8,98;4,12;3,91;4,04;3,52;7,17;7,87;
07.03.2017;0:01:10;42801,0008120023;7,50;6,00;-6,80;6,69;4,70;6,93;5,16;7,50;3,02;1,26;3,96;8,98;4,12;3,91;4,04;3,52;7,17;7,85;
07.03.2017;0:01:20;42801,0009263542;7,50;7,00;-6,80;6,70;4,70;6,92;5,18;7,50;3,02;1,26;3,96;8,98;4,13;3,91;4,04;3,52;7,17;7,87;
07.03.2017;0:01:30;42801,0010450926;7,50;7,00;-6,80;6,70;4,69;6,92;5,20;7,50;3,02;1,26;3,94;8,98;4,13;3,91;4,04;3,52;7,18;7,86;
07.03.2017;0:01:40;42801,0011594444;7,50;7,00;-6,80;6,70;4,70;6,92;5,20;7,50;3,02;1,26;3,96;8,99;4,12;3,91;4,05;3,52;7,16;7,86;
07.03.2017;0:01:50;42801,0012737847;7,50;6,00;-6,80;6,69;4,70;6,93;5,21;7,50;3,02;1,26;3,96;8,99;4,12;3,91;4,03;3,52;7,17;7,86;
07.03.2017;0:02:00;42801,0013925231;7,50;7,00;-6,80;6,70;4,70;6,92;5,23;7,50;3,02;1,26;3,96;8,99;4,12;3,91;4,04;3,52;7,17;7,87;
07.03.2017;0:02:10;42801,0015069907;7,50;7,00;-6,80;6,70;4,69;6,92;5,23;7,50;3,02;1,26;3,95;8,98;4,13;3,91;4,04;3,52;7,18;7,86;
07.03.2017;0:02:20;42801,0016212153;7,50;7,00;-6,81;6,70;4,71;6,92;5,23;7,50;3,02;1,26;3,96;8,99;4,12;3,91;4,05;3,52;7,16;7,85;
07.03.2017;0:02:30;42801,0017399537;7,50;6,00;-6,81;6,70;4,70;6,92;5,23;7,51;3,01;1,26;3,96;8,99;4,12;3,91;4,04;3,52;7,17;7,86;
07.03.2017;0:02:40;42801,0018541898;7,50;5,00;-6,80;6,70;4,70;6,93;5,24;7,50;3,02;1,26;3,96;8,99;4,12;3,91;4,05;3,52;7,17;7,87;
07.03.2017;0:02:50;42801,0019685301;7,43;7,00;-6,80;6,70;4,69;6,92;5,25;7,50;3,02;1,26;3,96;8,99;4,13;3,91;4,04;3,52;7,18;7,86;
07.03.2017;0:03:00;42801,0020873958;7,50;7,00;-6,80;6,70;4,70;6,92;5,25;7,50;3,02;1,26;3,95;8,99;4,13;3,91;4,05;3,52;7,17;7,87;
07.03.2017;0:03:10;42801,0022017361;7,50;7,00;-6,80;6,70;4,70;6,92;5,26;7,50;3,02;1,26;3,96;8,99;4,12;3,91;4,05;3,52;7,17;7,86;
07.03.2017;0:03:20;42801,002316088;7,50;6,00;-6,81;6,69;4,71;6,93;5,26;7,51;3,02;1,26;3,96;8,99;4,12;3,91;4,05;3,53;7,17;7,86;
07.03.2017;0:03:30;42801,0024347106;7,50;7,00;-6,80;6,70;4,70;6,92;5,28;7,51;3,02;1,26;3,96;8,99;4,13;3,91;4,05;3,53;7,18;7,88;
07.03.2017;0:03:40;42801,0025490509;7,43;7,00;-6,80;6,70;4,69;6,92;5,28;7,51;3,02;1,26;3,96;8,98;4,13;3,92;4,05;3,53;7,18;7,87;
07.03.2017;0:03:50;42801,0026634028;7,50;8,00;-6,80;6,70;4,69;6,92;5,26;7,50;3,02;1,25;3,95;8,98;4,13;3,92;4,05;3,54;7,17;7,87;
07.03.2017;0:04:00;42801,0027822569;7,50;8,00;-6,81;6,70;4,70;6,92;5,26;7,50;3,02;1,26;3,96;8,98;4,12;3,91;4,05;3,54;7,18;7,87;
07.03.2017;0:04:10;42801,0028965972;7,50;8,00;-6,80;6,70;4,70;6,92;5,27;7,50;3,02;1,26;3,96;8,98;4,11;3,91;4,06;3,54;7,18;7,88;
07.03.2017;0:04:20;42801,0030108333;7,50;7,00;-6,80;6,70;4,68;6,92;5,28;7,50;3,02;1,26;3,95;8,98;4,13;3,92;4,05;3,54;7,18;7,88;
