25.03.2017;0:00:00;42819,0000025116;9,00;7,00;-3,57;7,09;4,21;6,92;5,11;7,47;3,01;1,19;4,30;9,05;4,31;4,15;4,13;3,92;7,03;8,06;
25.03.2017;0:00:10;42819,0001161111;9,00;7,00;-3,84;7,09;4,22;6,92;5,11;7,48;3,02;1,20;4,31;9,06;4,30;4,14;4,14;3,92;7,02;8,06;
25.03.2017;0:00:20;42819,0002352546;9,00;6,00;-3,68;7,09;4,22;6,92;5,13;7,47;3,02;1,20;4,31;9,05;4,30;4,14;4,13;3,91;7,02;8,05;
25.03.2017;0:00:30;42819,0003498958;8,93;6,00;-2,76;7,09;4,22;6,92;5,12;7,48;3,02;1,20;4,31;9,06;4,30;4,14;4,13;3,92;7,02;8,04;
25.03.2017;0:00:40;42819,0004644097;9,00;6,00;-3,35;7,09;4,21;6,92;5,12;7,47;3,02;1,20;4,31;9,06;4,31;4,14;4,14;3,92;7,02;8,05;
25.03.2017;0:00:50;42819,0005790394;9,00;7,00;-3,48;7,09;4,21;6,92;5,12;7,48;3,02;1,20;4,30;9,06;4,31;4,14;4,14;3,92;7,02;8,06;
25.03.2017;0:01:00;42819,0006980787;9,00;7,00;-3,91;7,09;4,21;6,92;5,12;7,48;3,02;1,19;4,30;9,05;4,31;4,15;4,14;3,92;7,02;8,06;
25.03.2017;0:01:10;42819,0008127083;8,93;7,00;-3,43;7,09;4,21;6,92;5,12;7,48;3,01;1,19;4,31;9,05;4,31;4,14;4,14;3,92;7,02;8,06;
25.03.2017;0:01:20;42819,0009272222;8,93;7,00;-3,48;7,09;4,21;6,92;5,12;7,47;3,02;1,20;4,31;9,05;4,31;4,15;4,14;3,92;7,03;8,06;
25.03.2017;0:01:30;42819,0010418634;9,00;7,00;-3,64;7,09;4,21;6,92;5,12;7,48;3,02;1,20;4,30;9,06;4,31;4,14;4,14;3,92;7,02;8,06;
25.03.2017;0:01:40;42819,0011610069;8,93;7,00;-3,03;7,09;4,21;6,92;5,12;7,48;3,02;1,20;4,30;9,05;4,31;4,15;4,14;3,92;7,03;8,06;
25.03.2017;0:01:50;42819,0012756481;9,00;7,00;-3,47;7,09;4,22;6,92;5,11;7,48;3,02;1,19;4,30;9,05;4,31;4,15;4,14;3,92;7,02;8,06;
25.03.2017;0:02:00;42819,0013902778;8,93;7,00;-3,76;7,09;4,22;6,92;5,11;7,48;3,01;1,19;4,30;9,05;4,31;4,14;4,13;3,92;7,03;8,06;
25.03.2017;0:02:10;42819,0015047917;8,93;7,00;-3,44;7,10;4,20;6,92;5,12;7,48;3,02;0,19;4,30;9,06;4,31;4,15;4,15;3,91;7,02;8,06;
