16.03.2017;0:00:00;42810,0000019676;8,75;8,00;-6,80;7,00;4,59;6,97;5,57;6,58;3,00;1,33;4,26;9,05;4,37;3,78;2,26;3,88;7,11;7,97;
16.03.2017;0:00:10;42810,0001163773;8,75;7,00;-6,81;7,00;4,60;6,97;5,57;6,59;3,00;1,33;4,25;9,05;4,38;3,78;1,52;3,89;7,10;7,95;
16.03.2017;0:00:20;42810,0002355208;8,75;7,00;-6,80;7,00;4,59;6,97;5,59;6,60;3,01;1,33;4,25;9,05;4,39;3,78;2,52;3,89;7,09;7,97;
16.03.2017;0:00:30;42810,000350162;8,75;8,00;-6,80;7,00;4,60;6,97;5,57;6,60;3,01;1,33;4,24;9,05;4,38;3,77;2,61;3,88;7,10;7,96;
16.03.2017;0:00:40;42810,0004647917;8,75;8,00;-6,80;7,00;4,60;6,97;5,57;6,62;3,01;1,33;4,26;9,05;4,40;3,78;2,59;3,88;7,09;7,96;
16.03.2017;0:00:50;42810,0005794213;8,75;8,00;-6,80;7,00;4,60;6,97;5,57;6,62;3,01;1,33;4,24;9,05;4,38;3,76;2,59;3,88;7,10;7,96;
16.03.2017;0:01:00;42810,0006983449;8,75;8,00;-6,81;7,00;4,60;6,97;5,58;6,64;3,01;1,34;4,24;9,05;4,38;3,78;2,57;3,88;7,09;7,96;
16.03.2017;0:01:10;42810,0008129745;8,75;8,00;-6,80;7,00;4,60;6,97;5,56;6,63;3,01;1,33;4,24;9,05;4,37;3,78;2,53;3,89;7,10;7,96;
16.03.2017;0:01:20;42810,0009276042;8,75;8,00;-6,80;7,00;4,60;6,97;5,57;6,64;3,00;1,33;4,26;9,05;4,38;3,78;2,52;3,88;7,10;7,96;
16.03.2017;0:01:30;42810,0010422454;8,75;8,00;-6,81;7,00;4,62;6,97;5,57;6,64;3,02;1,34;4,26;9,05;4,38;3,78;2,43;3,88;7,09;7,95;
16.03.2017;0:01:40;42810,0011612731;8,75;7,00;-6,80;7,00;4,59;6,97;5,59;6,66;3,02;1,35;4,22;9,05;4,38;3,78;2,36;3,88;7,10;7,95;
16.03.2017;0:01:50;42810,0012759144;8,75;7,00;-6,80;7,00;4,62;6,97;5,57;6,66;3,01;1,34;4,25;9,05;4,38;3,78;2,36;3,88;7,09;7,94;
16.03.2017;0:02:00;42810,001390544;8,75;6,00;-6,80;7,00;4,61;6,97;5,57;6,67;3,00;1,34;4,26;9,05;4,37;3,78;2,34;3,88;7,10;7,95;
16.03.2017;0:02:10;42810,0015051736;8,75;8,00;-6,81;7,00;4,60;6,97;5,58;6,69;3,02;1,34;4,25;9,05;4,39;3,78;2,31;3,88;7,09;7,96;
16.03.2017;0:02:20;42810,001624213;8,75;8,00;-6,80;7,00;4,61;6,97;5,57;6,71;3,00;1,33;4,25;9,05;4,38;3,78;2,30;3,88;7,10;7,97;
16.03.2017;0:02:30;42810,0017388426;8,75;8,00;-6,80;7,00;4,60;6,97;5,56;6,73;3,00;1,33;4,25;9,05;4,39;3,77;2,29;3,88;7,10;7,96;
16.03.2017;0:02:40;42810,0018534722;8,75;7,00;-6,80;7,00;4,60;6,97;5,57;6,77;3,02;1,34;4,22;9,05;4,39;3,78;2,28;3,88;7,09;7,95;
16.03.2017;0:02:50;42810,0019681134;8,75;7,00;-6,80;7,00;4,61;6,97;5,59;6,80;3,01;1,34;4,26;9,05;4,38;3,78;2,26;3,88;7,09;7,95;
16.03.2017;0:03:00;42810,0020871412;8,68;7,00;-6,80;7,00;4,61;6,97;5,59;6,84;3,02;1,34;4,24;9,05;4,39;3,78;2,23;3,88;7,10;7,96;
16.03.2017;0:03:10;42810,0022017824;8,75;8,00;-6,80;7,00;4,61;6,97;5,57;6,87;3,01;1,33;4,24;9,05;4,38;3,78;2,19;3,88;7,09;7,97;
16.03.2017;0:03:20;42810,002316412;8,75;8,00;-6,81;7,00;4,61;6,97;5,56;6,89;3,00;1,33;4,25;9,05;4,39;3,77;2,16;3,88;7,10;7,96;
