05.04.2017;0:00:00;42830,0000022917;10,12;8,00;-1,49;6,86;4,44;6,87;5,51;7,68;2,89;0,70;4,32;9,12;4,18;3,64;3,94;4,23;6,97;8,24;
05.04.2017;0:00:10;42830,0001167014;10,12;8,00;-2,78;6,86;4,46;6,88;5,50;7,68;2,90;0,69;4,31;9,12;4,19;3,69;3,92;4,23;6,97;8,24;
05.04.2017;0:00:20;42830,0002356134;10,12;6,00;-2,85;6,86;4,45;6,88;5,53;7,68;2,89;0,69;4,31;9,12;4,20;3,74;3,93;4,23;6,96;8,23;
05.04.2017;0:00:30;42830,0003502546;10,12;7,00;-2,06;6,86;4,45;6,88;5,53;7,68;2,89;0,05;4,32;9,12;4,20;3,78;3,87;4,22;6,96;8,24;
05.04.2017;0:00:40;42830,0004648843;10,12;6,00;-2,03;6,86;4,45;6,88;5,52;7,68;2,89;0,53;4,31;9,12;4,20;3,80;3,80;4,23;6,97;8,24;
05.04.2017;0:00:50;42830,0005795139;10,12;7,00;-2,33;6,86;4,44;6,87;5,52;7,68;2,89;0,53;4,30;9,12;4,20;3,82;3,77;4,23;6,96;8,25;
05.04.2017;0:01:00;42830,0006985532;10,12;7,00;-1,73;6,86;4,44;6,88;5,51;7,68;2,89;0,53;4,30;9,12;4,20;3,83;3,71;4,23;6,97;8,24;
05.04.2017;0:01:10;42830,0008131829;10,12;7,00;-2,75;6,85;4,44;6,88;5,51;7,68;2,90;0,54;4,29;9,12;4,21;3,85;3,52;4,23;6,97;8,24;
05.04.2017;0:01:20;42830,0009278125;10,12;7,00;-1,32;6,86;4,45;6,88;5,51;7,68;2,90;0,55;4,30;9,12;4,21;3,86;3,38;4,23;6,96;8,23;
05.04.2017;0:01:30;42830,0010424537;10,12;7,00;-1,21;6,86;4,44;6,88;5,51;7,68;2,89;0,59;4,29;9,12;4,21;3,88;3,29;4,23;6,97;8,24;
05.04.2017;0:01:40;42830,0011614815;10,12;7,00;-2,52;6,86;4,45;6,87;5,51;7,68;2,89;0,64;4,30;9,12;4,20;3,89;3,27;4,23;6,96;8,24;
05.04.2017;0:01:50;42830,0012761227;10,12;7,00;-3,05;6,85;4,45;6,88;5,51;7,68;2,90;0,67;4,30;9,12;4,21;3,90;1,70;4,24;6,96;8,22;
05.04.2017;0:02:00;42830,0013907523;10,12;7,00;-1,55;6,86;4,45;6,87;5,51;7,68;2,90;0,71;4,30;9,12;4,20;3,91;3,14;4,23;6,97;8,24;
05.04.2017;0:02:10;42830,0015053819;10,12;8,00;-2,09;6,86;4,45;6,88;5,51;7,68;2,90;0,73;4,29;9,12;4,21;3,90;3,28;4,24;6,97;8,24;
05.04.2017;0:02:20;42830,0016244213;10,12;8,00;-0,36;6,87;4,45;6,87;5,51;7,68;2,90;0,74;4,30;9,12;4,21;3,91;3,35;4,23;6,97;8,24;
05.04.2017;0:02:30;42830,0017390509;10,12;8,00;-1,30;6,86;4,45;6,88;5,51;7,68;2,91;0,75;4,29;9,12;4,21;3,93;3,40;4,23;6,97;8,23;
05.04.2017;0:02:40;42830,0018536806;10,12;8,00;-2,19;6,87;4,46;6,87;5,50;7,68;2,91;0,76;4,30;9,12;4,22;3,94;3,41;4,23;6,96;8,24;
05.04.2017;0:02:50;42830,0019683218;10,06;8,00;-1,98;6,87;4,44;6,88;5,51;7,68;2,91;0,77;4,30;9,12;4,21;3,95;3,40;4,23;6,97;8,25;
05.04.2017;0:03:00;42830,0020872338;10,12;8,00;-1,96;6,87;4,46;6,87;5,50;7,68;2,90;0,77;4,30;9,12;4,21;3,94;3,39;4,23;6,97;8,24;
05.04.2017;0:03:10;42830,002201875;10,12;7,00;-1,56;6,87;4,44;6,87;5,52;7,68;2,90;0,78;4,31;9,12;4,21;3,95;3,34;4,23;6,96;8,24;
05.04.2017;0:03:20;42830,0023165046;10,12;7,00;-0,91;6,87;4,46;6,88;5,51;7,68;2,91;0,79;4,30;9,12;4,22;3,96;3,28;4,23;6,96;8,23;
05.04.2017;0:03:30;42830,0024311343;10,12;7,00;-1,80;6,87;4,47;6,88;5,51;7,68;2,90;0,78;4,31;9,12;4,21;3,96;3,28;4,23;6,96;8,24;
05.04.2017;0:03:40;42830,0025502894;10,12;7,00;-1,06;6,87;4,45;6,87;5,51;7,68;2,91;0,78;4,30;9,12;4,22;3,97;3,25;4,23;6,97;8,24;
05.04.2017;0:03:50;42830,002664919;10,12;7,00;-0,61;6,87;4,46;6,88;5,51;7,68;2,91;0,78;4,30;9,12;4,22;3,98;3,13;4,23;6,96;8,24;
05.04.2017;0:04:00;42830,0027795486;10,12;8,00;-1,05;6,88;4,45;6,87;5,51;7,68;2,91;0,78;4,30;9,12;4,22;3,99;3,07;4,23;6,96;8,24;
05.04.2017;0:04:10;42830,0028940741;10,06;7,00;0,06;6,88;4,46;6,87;5,51;7,68;2,91;0,78;4,30;9,12;4,21;3,99;2,98;4,24;6,97;8,24;
05.04.2017;0:04:20;42830,0030131019;10,12;7,00;0,47;6,88;4,45;6,88;5,51;7,68;2,90;0,77;4,31;9,12;4,21;4,00;2,58;4,24;6,96;8,25;
05.04.2017;0:04:30;42830,0031277431;10,12;7,00;-0,15;6,88;4,46;6,87;5,51;7,68;2,90;0,77;3,59;9,12;4,21;4,00;2,66;4,23;6,97;8,25;
05.04.2017;0:04:40;42830,0032423727;10,12;7,00;-0,20;6,89;4,46;6,87;5,51;7,68;2,90;0,77;4,15;9,12;4,21;4,00;2,76;4,23;6,97;8,26;
05.04.2017;0:04:50;42830,0033570023;10,06;8,00;-0,58;6,89;4,46;6,87;5,51;7,68;2,90;0,76;4,18;9,12;4,21;4,00;2,90;4,23;6,97;8,25;
05.04.2017;0:05:00;42830,0034760417;10,06;7,00;0,84;6,89;4,45;6,87;5,51;7,68;2,91;0,76;4,19;9,12;4,22;4,02;3,06;4,23;6,97;8,24;
05.04.2017;0:05:10;42830,0035906713;10,06;7,00;0,81;6,89;4,45;6,88;5,51;7,68;2,91;0,75;4,21;9,12;4,22;4,02;3,20;4,23;6,97;8,24;
05.04.2017;0:05:20;42830,0037053009;10,06;7,00;1,37;6,89;4,46;6,88;5,51;7,68;2,91;0,74;4,19;9,12;4,22;4,02;3,32;4,23;6,96;8,24;
05.04.2017;0:05:30;42830,0038199421;10,12;6,00;0,91;6,90;4,48;6,88;5,51;7,68;2,90;0,73;4,21;9,13;4,21;4,02;3,43;4,23;6,96;8,24;
05.04.2017;0:05:40;42830,0039389699;10,06;7,00;-1,04;6,91;4,47;6,88;5,51;7,68;2,91;0,72;4,21;9,12;4,23;4,03;3,49;4,23;6,96;8,24;
05.04.2017;0:05:50;42830,0040534954;10,12;7,00;-0,16;6,91;4,46;6,87;5,50;7,68;2,91;0,71;4,21;9,12;4,22;4,04;3,51;4,23;6,96;8,25;
05.04.2017;0:06:00;42830,004168125;10,06;8,00;0,92;6,92;4,47;6,87;5,51;7,68;2,89;0,70;4,21;9,12;4,21;4,04;3,53;4,23;6,96;8,25;
05.04.2017;0:06:10;42830,0042827546;10,06;8,00;0,39;6,92;4,47;6,87;5,51;7,68;2,91;0,70;4,19;9,12;4,22;4,04;3,55;4,23;6,97;8,25;
05.04.2017;0:06:20;42830,0044019097;10,06;8,00;0,95;6,92;4,46;6,87;5,51;7,68;2,91;0,59;4,21;9,12;4,21;4,05;3,55;4,23;6,97;8,24;
05.04.2017;0:06:30;42830,0045165394;10,06;8,00;1,22;6,93;4,46;6,87;5,51;7,68;2,91;0,56;4,21;9,12;4,21;4,05;3,54;4,23;6,97;8,25;
05.04.2017;0:06:40;42830,004631169;10,06;7,00;1,03;6,93;4,46;6,87;5,51;7,68;2,92;0,58;4,19;9,12;4,22;4,06;3,53;4,23;6,96;8,24;
05.04.2017;0:06:50;42830,0047458102;10,06;7,00;0,44;6,93;4,48;6,88;5,53;7,68;2,91;0,59;4,22;9,12;4,21;4,05;3,53;4,22;6,95;8,24;
05.04.2017;0:07:00;42830,0048647222;10,06;7,00;1,20;6,93;4,48;6,88;5,52;7,68;2,90;0,60;4,21;9,12;4,21;4,06;3,53;4,23;6,96;8,24;
05.04.2017;0:07:10;42830,0049793634;10,06;6,00;2,83;6,93;4,47;6,88;5,52;7,68;2,91;0,63;4,21;9,12;4,23;4,07;3,48;4,24;6,96;8,24;
05.04.2017;0:07:20;42830,0050939931;10,06;6,00;1,15;6,93;4,47;6,88;5,53;7,68;2,91;0,69;4,21;9,12;4,23;4,07;3,40;4,23;6,96;8,24;
05.04.2017;0:07:30;42830,0052086227;10,06;7,00;0,66;6,93;4,46;6,87;5,52;7,12;2,91;0,73;4,21;9,12;4,22;4,07;3,33;4,23;6,96;8,24;
05.04.2017;0:07:40;42830,005327662;10,06;7,00;2,96;6,93;4,47;6,88;5,51;7,30;2,91;0,76;4,20;9,12;4,22;4,06;3,27;4,24;6,97;8,25;
05.04.2017;0:07:50;42830,0054422917;10,06;6,00;3,43;6,92;4,46;6,88;5,53;7,35;2,91;0,78;4,20;9,12;4,22;4,08;3,28;4,23;6,96;8,24;
05.04.2017;0:08:00;42830,0055569213;10,06;6,00;3,48;6,92;4,47;6,88;5,51;7,40;2,92;0,81;4,20;9,12;4,22;4,07;3,22;4,24;6,96;8,24;
05.04.2017;0:08:10;42830,0056715625;10,06;7,00;3,09;6,93;4,47;6,88;5,51;7,43;2,91;0,82;4,21;9,12;4,22;4,08;3,10;4,23;6,96;8,25;
05.04.2017;0:08:20;42830,0057905903;10,06;7,00;2,65;6,93;4,47;6,88;5,51;7,46;2,91;0,82;4,21;9,12;4,22;4,08;3,03;4,23;6,97;8,25;
05.04.2017;0:08:30;42830,0059052315;10,06;8,00;2,79;6,92;4,47;6,88;5,50;7,48;2,92;0,82;4,20;9,12;4,22;4,08;2,99;4,23;6,97;8,24;
05.04.2017;0:08:40;42830,0060198611;10,06;8,00;3,07;6,93;4,48;6,88;5,51;7,50;2,92;0,82;4,21;9,12;4,22;4,08;2,93;4,23;6,96;8,24;
05.04.2017;0:08:50;42830,0061344907;10,06;7,00;2,82;6,93;4,46;6,87;5,52;7,51;2,92;0,82;4,20;9,12;4,22;4,08;2,92;4,23;6,96;8,24;
05.04.2017;0:09:00;42830,0062535301;10,06;7,00;3,64;6,92;4,46;6,88;5,51;7,52;2,92;0,82;4,19;9,12;4,23;4,08;1,66;4,23;6,96;8,24;
05.04.2017;0:09:10;42830,0063681597;10,06;7,00;2,32;6,92;4,48;6,88;5,51;7,52;2,91;0,81;4,21;9,12;4,21;4,08;2,92;4,23;6,94;8,23;
05.04.2017;0:09:20;42830,0064827894;10,06;6,00;2,85;6,92;4,48;6,88;5,50;7,52;2,91;0,81;4,21;9,12;4,21;4,08;3,08;4,22;6,95;8,24;
05.04.2017;0:09:30;42830,0065974306;10,06;6,00;2,92;6,93;4,48;6,88;5,51;7,53;2,91;0,80;4,21;9,12;4,21;4,08;3,17;4,23;6,96;8,24;
05.04.2017;0:09:40;42830,0067163426;10,06;7,00;2,63;6,93;4,46;6,88;5,51;7,53;2,92;0,80;4,20;9,12;4,23;4,09;3,20;4,23;6,96;8,25;
05.04.2017;0:09:50;42830,0068309838;10,06;8,00;1,92;6,93;4,47;6,88;5,50;7,54;2,92;0,79;4,21;9,12;4,22;4,09;3,23;4,23;6,96;8,25;
05.04.2017;0:10:00;42830,0069456134;10,06;8,00;3,23;6,93;4,48;6,88;5,51;7,54;2,91;0,78;4,22;9,12;4,20;4,09;3,27;4,23;6,96;8,26;
05.04.2017;0:10:10;42830,0070602431;10,06;8,00;2,68;6,93;4,47;6,88;5,51;7,54;2,91;0,78;4,21;9,12;4,22;4,08;3,34;4,23;6,97;8,25;
05.04.2017;0:10:20;42830,0071793981;10,06;7,00;3,26;6,93;4,46;6,87;5,52;7,54;2,91;0,77;4,21;9,12;4,22;4,09;3,43;4,22;6,96;8,25;
05.04.2017;0:10:30;42830,0072940278;10,06;7,00;2,73;6,92;4,47;6,88;5,50;7,55;2,92;0,77;4,20;9,12;4,22;4,09;3,50;4,23;6,96;8,24;
05.04.2017;0:10:40;42830,0074086574;10,06;7,00;2,96;6,93;4,46;6,87;5,52;7,55;2,91;0,75;4,21;9,12;4,22;4,09;3,57;4,22;6,95;8,24;
05.04.2017;0:10:50;42830,0075231829;10,06;7,00;3,45;6,92;4,47;6,88;5,50;7,55;2,92;0,73;4,21;9,12;4,22;4,09;3,63;4,23;6,96;8,24;
05.04.2017;0:11:00;42830,0076422222;10,06;6,00;3,46;6,92;4,48;6,88;5,51;7,56;2,91;0,73;4,22;9,12;4,21;4,09;3,68;4,23;6,96;8,24;
05.04.2017;0:11:10;42830,0077568519;10,06;7,00;3,22;6,93;4,47;6,88;5,50;7,56;2,92;0,73;4,20;9,12;4,23;4,10;3,74;4,23;6,95;8,24;
05.04.2017;0:11:20;42830,0078714815;10,06;7,00;1,77;6,92;4,47;6,88;5,50;7,56;2,92;0,73;4,21;9,12;4,21;4,10;3,81;4,23;6,97;8,24;
